STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-18,59,72,52,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-19,61,74,54,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-20,62,76,57,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-21,64,77,56,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-22,67,81,54,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-23,66,83,56,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-24,65,80,55,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-25,66,81,56,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-26,69,83,59,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-27,67,81,56,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-28,60,71,56,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-29,59,70,53,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-30,63,77,52,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-01,62,74,56,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-02,65,82,56,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-03,74,88,59,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-04,75,87,66,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-05,78,92,69,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-06,78,92,67,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-07,75,87,63,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-08,70,84,60,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-09,72,86,61,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-10,79,95,66,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-11,83,101,72,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-12,82,95,70,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-07-13,74,88,59,
