STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USC00047813,"SAN JACINTO, CA US",2020-08-28,,101,67,
USC00047813,"SAN JACINTO, CA US",2020-08-29,,98,63,
USC00047813,"SAN JACINTO, CA US",2020-08-30,,96,57,
USC00047813,"SAN JACINTO, CA US",2020-08-31,,95,61,
USC00047813,"SAN JACINTO, CA US",2020-09-01,,94,60,
USC00047813,"SAN JACINTO, CA US",2020-09-02,,97,60,
USC00047813,"SAN JACINTO, CA US",2020-09-03,,103,63,
USC00047813,"SAN JACINTO, CA US",2020-09-04,,107,67,
USC00047813,"SAN JACINTO, CA US",2020-09-05,,114,71,
USC00047813,"SAN JACINTO, CA US",2020-09-06,,115,76,
USC00047813,"SAN JACINTO, CA US",2020-09-07,,99,72,
USC00047813,"SAN JACINTO, CA US",2020-09-08,,82,66,
USC00047813,"SAN JACINTO, CA US",2020-09-09,,91,62,
USC00047813,"SAN JACINTO, CA US",2020-09-10,,91,57,
USC00047813,"SAN JACINTO, CA US",2020-09-11,,94,57,
USC00047813,"SAN JACINTO, CA US",2020-09-12,,95,59,
USC00047813,"SAN JACINTO, CA US",2020-09-13,,97,59,
USC00047813,"SAN JACINTO, CA US",2020-09-14,,99,61,
USC00047813,"SAN JACINTO, CA US",2020-09-15,,99,62,
USC00047813,"SAN JACINTO, CA US",2020-09-16,,98,63,
USC00047813,"SAN JACINTO, CA US",2020-09-17,,102,63,
USC00047813,"SAN JACINTO, CA US",2020-09-18,,103,64,
USC00047813,"SAN JACINTO, CA US",2020-09-19,,98,65,
USC00047813,"SAN JACINTO, CA US",2020-09-20,,95,63,
USC00047813,"SAN JACINTO, CA US",2020-09-21,,95,62,
USC00047813,"SAN JACINTO, CA US",2020-09-22,,94,60,
USC00047813,"SAN JACINTO, CA US",2020-09-23,,94,61,
USC00047813,"SAN JACINTO, CA US",2020-09-24,,97,62,
USC00047813,"SAN JACINTO, CA US",2020-09-25,,93,57,
USC00047813,"SAN JACINTO, CA US",2020-09-26,,94,57,
USC00047813,"SAN JACINTO, CA US",2020-09-27,,99,58,
USC00047813,"SAN JACINTO, CA US",2020-09-28,,102,60,
USC00047813,"SAN JACINTO, CA US",2020-09-29,,102,64,
USC00047813,"SAN JACINTO, CA US",2020-09-30,,103,65,
USC00047813,"SAN JACINTO, CA US",2020-10-01,,104,64,
USC00047813,"SAN JACINTO, CA US",2020-10-02,,105,63,
USC00047813,"SAN JACINTO, CA US",2020-10-03,,103,61,
USC00047813,"SAN JACINTO, CA US",2020-10-04,,98,60,
USC00047813,"SAN JACINTO, CA US",2020-10-05,,96,61,
USC00047813,"SAN JACINTO, CA US",2020-10-06,,92,61,
USC00047813,"SAN JACINTO, CA US",2020-10-07,,93,59,
USC00047813,"SAN JACINTO, CA US",2020-10-08,,80,59,
USC00047813,"SAN JACINTO, CA US",2020-10-09,,80,56,
USC00047813,"SAN JACINTO, CA US",2020-10-10,,79,61,
USC00047813,"SAN JACINTO, CA US",2020-10-11,,84,56,
USC00047813,"SAN JACINTO, CA US",2020-10-12,,97,57,
USC00047813,"SAN JACINTO, CA US",2020-10-13,,98,61,
USC00047813,"SAN JACINTO, CA US",2020-10-14,,101,60,
USC00047813,"SAN JACINTO, CA US",2020-10-15,,99,60,
USC00047813,"SAN JACINTO, CA US",2020-10-16,,99,59,
USC00047813,"SAN JACINTO, CA US",2020-10-17,,96,60,
USC00047813,"SAN JACINTO, CA US",2020-10-18,,92,57,
USC00047813,"SAN JACINTO, CA US",2020-10-19,,90,55,
USC00047813,"SAN JACINTO, CA US",2020-10-20,,91,55,
USC00047813,"SAN JACINTO, CA US",2020-10-21,,87,53,
USC00047813,"SAN JACINTO, CA US",2020-10-22,,77,58,
USC00047813,"SAN JACINTO, CA US",2020-10-23,,77,56,
USC00047813,"SAN JACINTO, CA US",2020-10-24,,73,59,
USC00047813,"SAN JACINTO, CA US",2020-10-25,,65,58,
USC00047813,"SAN JACINTO, CA US",2020-10-26,,70,49,
USC00047813,"SAN JACINTO, CA US",2020-10-27,,76,41,
USC00047813,"SAN JACINTO, CA US",2020-10-28,,81,44,
USC00047813,"SAN JACINTO, CA US",2020-10-29,,87,45,
USC00047813,"SAN JACINTO, CA US",2020-10-30,,88,48,
USC00047813,"SAN JACINTO, CA US",2020-10-31,,89,49,
USC00047813,"SAN JACINTO, CA US",2020-11-01,,92,54,
USC00047813,"SAN JACINTO, CA US",2020-11-02,,88,55,
USC00047813,"SAN JACINTO, CA US",2020-11-03,,83,52,
USC00047813,"SAN JACINTO, CA US",2020-11-04,,94,52,
USC00047813,"SAN JACINTO, CA US",2020-11-05,,94,53,
USC00047813,"SAN JACINTO, CA US",2020-11-06,,80,52,
USC00047813,"SAN JACINTO, CA US",2020-11-07,,52,46,
USC00047813,"SAN JACINTO, CA US",2020-11-08,,54,46,
USC00047813,"SAN JACINTO, CA US",2020-11-09,,59,39,
USC00047813,"SAN JACINTO, CA US",2020-11-10,,67,36,
USC00047813,"SAN JACINTO, CA US",2020-11-11,,69,37,
USC00047813,"SAN JACINTO, CA US",2020-11-12,,72,39,
USC00047813,"SAN JACINTO, CA US",2020-11-13,,70,40,
USC00047813,"SAN JACINTO, CA US",2020-11-14,,75,41,
USC00047813,"SAN JACINTO, CA US",2020-11-15,,85,45,
USC00047813,"SAN JACINTO, CA US",2020-11-16,,91,47,
USC00047813,"SAN JACINTO, CA US",2020-11-17,,82,48,
USC00047813,"SAN JACINTO, CA US",2020-11-18,,74,46,
USC00047813,"SAN JACINTO, CA US",2020-11-19,,74,43,
USC00047813,"SAN JACINTO, CA US",2020-11-20,,82,44,
USC00047813,"SAN JACINTO, CA US",2020-11-21,,81,47,
USC00047813,"SAN JACINTO, CA US",2020-11-22,,79,46,
USC00047813,"SAN JACINTO, CA US",2020-11-23,,65,43,
USC00047813,"SAN JACINTO, CA US",2020-11-24,,72,48,
USC00047813,"SAN JACINTO, CA US",2020-11-25,,69,40,
USC00047813,"SAN JACINTO, CA US",2020-11-26,,69,37,
USC00047813,"SAN JACINTO, CA US",2020-11-27,,70,35,
USC00047813,"SAN JACINTO, CA US",2020-11-28,,74,44,
USC00047813,"SAN JACINTO, CA US",2020-11-29,,78,35,
USC00047813,"SAN JACINTO, CA US",2020-11-30,,78,40,
USC00047813,"SAN JACINTO, CA US",2020-12-01,,81,39,
USC00047813,"SAN JACINTO, CA US",2020-12-02,,76,39,
USC00047813,"SAN JACINTO, CA US",2020-12-03,,69,43,
USC00047813,"SAN JACINTO, CA US",2020-12-04,,74,34,
USC00047813,"SAN JACINTO, CA US",2020-12-05,,75,33,
USC00047813,"SAN JACINTO, CA US",2020-12-06,,77,38,
USC00047813,"SAN JACINTO, CA US",2020-12-07,,73,46,
USC00047813,"SAN JACINTO, CA US",2020-12-08,,77,55,
USC00047813,"SAN JACINTO, CA US",2020-12-09,,76,45,
USC00047813,"SAN JACINTO, CA US",2020-12-10,,64,37,
USC00047813,"SAN JACINTO, CA US",2020-12-11,,60,45,
USC00047813,"SAN JACINTO, CA US",2020-12-12,,56,40,
USC00047813,"SAN JACINTO, CA US",2020-12-13,,67,37,
USC00047813,"SAN JACINTO, CA US",2020-12-14,,62,43,
USC00047813,"SAN JACINTO, CA US",2020-12-15,,66,35,
USC00047813,"SAN JACINTO, CA US",2020-12-16,,74,36,
USC00047813,"SAN JACINTO, CA US",2020-12-17,,62,42,
USC00047813,"SAN JACINTO, CA US",2020-12-18,,68,39,
USC00047813,"SAN JACINTO, CA US",2020-12-19,,72,36,
USC00047813,"SAN JACINTO, CA US",2020-12-20,,81,36,
USC00047813,"SAN JACINTO, CA US",2020-12-21,,81,40,
USC00047813,"SAN JACINTO, CA US",2020-12-22,,73,42,
USC00047813,"SAN JACINTO, CA US",2020-12-23,,70,39,
